X 0 610a61610a6363	X 0 1 0,3 1,3
X 0 626263	X 0 1 0,3 1,3
X 3 63616263620a	X 0 1 0,3 1,3
X 1 63620a0a0a	X 0 1 0,3 1,3
X 3 610a62	X 0 1 0,3 1,3
X 3 6263	X 0 1 0,1 -1,-1
C 0 5b5b3d613d5d5d637b312c7d	C 0 0 0
X 2 -	X 0 0
X 0 0a0a636163	X 0 1 3,5
X 2 6161636363	X 0 1 1,5
X 0 -	X 0 0
X 2 62	X 0 0
X 1 6262	X 0 0
C 0 635b612d635d5b61625d2a	C 0 0 0
X 1 620a63620a	X 0 1 2,4
X 2 -	X 0 0
X 0 61616161616362	X 0 1 5,7
X 2 630a	X 0 0
X 1 -	X 0 0
X 3 6263630a	X 0 1 1,3
C 0 5e2e627c5b5b3d613d5d5d	C 0 0 0
X 1 61626163	X 0 1 0,1
X 0 63620a0a62	X 0 1 0,2
X 2 610a0a63610a61	X 0 1 0,1
X 1 6263610a6262	X 0 1 2,3
X 1 0a6263626261	X 0 1 5,6
X 2 0a636361630a61	X 0 1 3,4
C 0 5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d7b312c7d3f	C 0 0 0
X 1 0a0a62	X 0 0
X 1 626163610a	X 0 1 0,2
X 3 -	X 0 0
X 1 63	X 0 0
X 3 -	X 0 0
X 1 63	X 0 0
C 0 615b612d635d247c5b5b3d613d5d5d5b5e615d24	C 0 0 0
X 2 6363	X 0 0
X 1 0a	X 0 0
X 3 0a	X 0 0
X 0 610a6363620a	X 0 0
X 2 626162630a	X 0 0
X 3 0a61	X 0 0
C 0 635e5e5b61625d	C 0 0 0
X 3 0a0a62616362	X 0 0
X 0 0a620a	X 0 0
X 2 -	X 0 0
X 1 62	X 0 0
X 1 0a0a610a0a6361	X 0 0
X 2 630a	X 0 0
C 0 5e5b5b3d613d5d5d7c6324	C 0 0 0
X 2 0a62	X 0 0
X 0 6263630a	X 0 0
X 2 6363	X 0 0
X 1 630a62626261	X 0 0
X 0 63636163	X 0 1 3,4
X 3 0a6161	X 0 0
C 0 627b312c7d	C 0 0 0
X 0 -	X 0 0
X 0 61636262	X 0 1 2,4
X 3 -	X 0 0
X 3 6161	X 0 0
X 3 -	X 0 0
X 1 6163	X 0 0
C 0 5b61625d5b61625d5b61625d24	C 0 0 0
X 0 0a	X 0 0
X 2 -	X 0 0
X 2 63	X 0 0
X 0 0a0a636162	X 0 0
X 3 610a	X 0 0
X 2 620a6362	X 0 0
C 0 285b61625d286229297b302c327d3f	C 0 0 2
X 1 6161	X 0 1 0,0 -1,-1 -1,-1
X 3 630a	X 0 1 0,0 -1,-1 -1,-1
X 3 61630a0a6262	X 0 1 0,0 -1,-1 -1,-1
X 0 616161626361	X 0 1 0,0 -1,-1 -1,-1
X 3 -	X 0 1 0,0 -1,-1 -1,-1
X 2 630a636263	X 0 1 0,0 -1,-1 -1,-1
C 0 625b5b3d613d5d5d285b5b3a616c7068613a5d5d297b327d3f7c615b5b3a616c7068613a5d5d7c5b5b3a616c7068613a5d5d	C 0 0 1
X 1 -	X 0 0
X 0 0a630a6262	X 0 1 1,2 -1,-1
X 1 0a62610a62	X 0 1 1,2 -1,-1
X 2 6262620a0a62	X 0 1 0,1 -1,-1
X 0 61	X 0 1 0,1 -1,-1
X 2 0a0a6362620a	X 0 1 2,3 -1,-1
C 0 5b5b3a616c7068613a5d5d7c622e5b61625d24	C 0 0 0
X 0 0a6261	X 0 1 1,2
X 0 63630a	X 0 1 0,1
X 3 0a626262	X 0 1 1,2
X 2 6261620a	X 0 1 0,1
X 0 0a0a6363630a63	X 0 1 2,3
X 0 0a636362	X 0 1 1,2
C 0 5e5e5b612d635d24	C 0 0 0
X 3 0a0a62	X 0 0
X 3 63616361	X 0 0
X 1 6261	X 0 0
X 2 61	X 0 0
X 0 0a626161	X 0 0
X 2 0a620a0a	X 0 0
C 0 2e62245b61625d5b5b3d613d5d5d5b61625d	C 0 0 0
X 3 -	X 0 0
X 3 6262	X 0 0
X 2 0a0a630a626363	X 0 0
X 0 6363616263	X 0 0
X 1 -	X 0 0
X 2 62626361	X 0 0
C 0 5e5e5e61	C 0 0 0
X 1 -	X 0 0
X 2 0a	X 0 0
X 3 62636162620a0a	X 0 0
X 0 6362610a0a0a63	X 0 0
X 0 61	X 0 1 0,1
X 1 -	X 0 0
C 0 6328625b612d635d292a	C 0 0 1
X 3 0a0a	X 0 0
X 0 0a0a0a610a0a	X 0 0
X 2 -	X 0 0
X 2 62610a0a	X 0 0
X 1 63630a62	X 0 1 0,1 -1,-1
X 2 620a0a620a	X 0 0
C 0 635e285b5b3a616c7068613a5d5d292b	C 0 0 1
X 0 0a62	X 0 0
X 2 -	X 0 0
X 0 0a61630a	X 0 0
X 1 620a626161	X 0 0
X 3 6163	X 0 0
X 3 61	X 0 0
C 0 61632e24	C 0 0 0
X 2 626363630a0a61	X 0 0
X 1 6363	X 0 0
X 3 626362	X 0 0
X 1 62616263	X 0 0
X 0 62	X 0 0
X 2 636162	X 0 0
C 0 5b5b3d613d5d5d5b5b3d613d5d5d5e5b5b3d613d5d5d	C 0 0 0
X 0 63616261	X 0 0
X 0 -	X 0 0
X 2 6162630a610a63	X 0 0
X 2 0a6361	X 0 0
X 3 0a616363	X 0 0
X 1 620a630a630a63	X 0 0
C 0 5b612d635d2e2e5b5e615d7c5b61625d5b612d635d63	C 0 0 0
X 3 -	X 0 0
X 3 0a0a6362	X 0 0
X 0 0a0a63	X 0 0
X 3 63626163616162	X 0 1 0,4
X 0 616261	X 0 0
X 1 -	X 0 0
C 0 285b612d635d7c5b5e615d7c2e7c5b5b3d613d5d5d293f3f	C 0 0 1
X 3 -	X 0 1 0,0 -1,-1
X 1 636161616161	X 0 1 0,0 -1,-1
X 0 61	X 0 1 0,0 -1,-1
X 1 636263	X 0 1 0,0 -1,-1
X 3 -	X 0 1 0,0 -1,-1
X 0 0a63616162620a	X 0 1 0,0 -1,-1
C 0 5b5b3a616c7068613a5d5d5b5e615d7b312c7d3f	C 0 0 0
X 0 61610a6363	X 0 1 1,3
X 3 626163616163	X 0 1 1,3
X 0 -	X 0 0
X 0 -	X 0 0
X 0 63636263	X 0 1 0,2
X 0 -	X 0 0
C 0 5b61625d635b61625d5b5e615d	C 0 0 0
X 3 6161636163	X 0 1 1,5
X 0 62630a	X 0 0
X 0 0a636263626363	X 0 1 2,6
X 0 0a	X 0 0
X 3 616262	X 0 0
X 3 6261	X 0 0
C 0 633f	C 0 0 0
X 2 -	X 0 1 0,0
X 3 626262630a6162	X 0 1 0,0
X 2 6261	X 0 1 0,0
X 2 0a63610a636361	X 0 1 0,0
X 2 0a	X 0 1 0,0
X 1 63	X 0 1 0,1
C 0 285e5b61625d293f3f7c2e5b5e615d5b61625d5b61625d	C 0 0 1
X 2 6161630a0a	X 0 1 0,0 -1,-1
X 0 0a0a610a	X 0 1 0,0 -1,-1
X 2 62610a610a6361	X 0 1 0,0 -1,-1
X 2 6162630a	X 0 1 0,0 -1,-1
X 2 0a6363616263	X 0 1 0,0 -1,-1
X 3 0a0a6362	X 0 1 0,0 -1,-1
C 0 5b5b3d613d5d5d5b5b3a616c7068613a5d5d5b5b3d613d5d5d7c5b5e615d	C 0 0 0
X 2 62	X 0 1 0,1
X 0 63	X 0 1 0,1
X 0 0a0a630a616363	X 0 1 0,1
X 1 6263620a	X 0 1 0,1
X 1 6262	X 0 1 0,1
X 2 -	X 0 0
C 0 285b612d635d5b5b3a616c7068613a5d5d7c5b5b3d613d5d5d292a	C 0 0 1
X 3 6263610a6363	X 0 1 0,3 2,3
X 1 61616363616263	X 0 1 0,7 5,7
X 1 61	X 0 1 0,1 0,1
X 2 0a0a	X 0 1 0,0 -1,-1
X 2 -	X 0 1 0,0 -1,-1
X 3 63	X 0 1 0,0 -1,-1
C 0 28625b5e615d5b5b3a616c7068613a5d5d24297b312c7d	C 0 0 1
X 3 620a63	X 0 0
X 0 -	X 0 0
X 2 6262	X 0 0
X 0 0a616263	X 0 0
X 2 62610a61636161	X 0 0
X 2 0a0a626361	X 0 0
C 0 5b61625d2862293f5b612d635d5b612d635d	C 0 0 1
X 3 63	X 0 0
X 0 -	X 0 0
X 3 6162620a	X 0 1 0,3 -1,-1
X 2 -	X 0 0
X 0 636362	X 0 0
X 2 -	X 0 0
C 0 5b612d635d2a24	C 0 0 0
X 3 61	X 0 0
X 0 -	X 0 1 0,0
X 0 63616161636261	X 0 1 0,7
X 1 -	X 0 1 0,0
X 3 -	X 0 0
X 1 63616363	X 0 1 0,4
C 0 617c617c5b61625d24	C 0 0 0
X 0 0a0a62616363	X 0 1 3,4
X 2 63630a	X 0 0
X 3 610a	X 0 1 0,1
X 3 61620a630a6163	X 0 1 0,1
X 1 6161610a636263	X 0 1 0,1
X 2 636362610a6162	X 0 1 3,4
C 0 5b612d635d5b5e615d5b5b3a616c7068613a5d5d24	C 0 0 0
X 2 616163626261	X 0 0
X 1 0a0a616163	X 0 0
X 3 626361	X 0 0
X 0 0a	X 0 0
X 0 0a6263630a	X 0 0
X 3 62610a63636161	X 0 0
C 0 2e5b5b3d613d5d5d2e2e	C 0 0 0
X 3 0a0a6262620a	X 0 0
X 1 0a	X 0 0
X 2 626363	X 0 0
X 3 63	X 0 0
X 2 0a62	X 0 0
X 1 -	X 0 0
C 0 5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d7c635b5e615d7b302c327d7c625b61625d	C 0 0 0
X 0 6362626163	X 0 1 0,3
X 3 6261626262	X 0 1 0,2
X 1 6263	X 0 1 0,2
X 1 -	X 0 0
X 0 0a0a6162	X 0 1 2,4
X 2 0a	X 0 0
C 0 2e	C 0 0 0
X 2 6262620a	X 0 1 0,1
X 0 0a0a62620a6261	X 0 1 0,1
X 1 620a61	X 0 1 0,1
X 0 61616362636162	X 0 1 0,1
X 2 61	X 0 1 0,1
X 3 0a6162626361	X 0 1 0,1
C 0 615b5e615d5b5b3a616c7068613a5d5d24	C 0 0 0
X 2 62610a620a6162	X 0 0
X 1 0a	X 0 0
X 1 -	X 0 0
X 0 630a0a626363	X 0 0
X 0 630a6162	X 0 0
X 3 626162620a61	X 0 0
C 0 5e5b61625d3f	C 0 0 0
X 0 636261626363	X 0 1 0,0
X 3 61	X 0 0
X 1 6161620a6163	X 0 0
X 0 620a636263	X 0 1 0,1
X 2 0a620a62	X 0 1 0,0
X 3 616161	X 0 0
C 0 5b5b3a616c7068613a5d5d5b5b3d613d5d5d5b61625d5b5b3a616c7068613a5d5d5b61625d2e	C 0 0 0
X 2 63616163	X 0 0
X 2 6162610a0a	X 0 0
X 1 630a61636361	X 0 0
X 0 63	X 0 0
X 1 636262	X 0 0
X 0 610a636161630a	X 0 0
C 0 5b5b3d613d5d5d5b5e615d5b5b3a616c7068613a5d5d5b61625d	C 0 0 0
X 3 0a630a61	X 0 0
X 0 6263	X 0 0
X 2 -	X 0 0
X 2 -	X 0 0
X 1 0a	X 0 0
X 1 636263630a	X 0 0
C 0 5e5b612d635d3f3f24	C 0 0 0
X 3 6363610a	X 0 0
X 3 620a626163	X 0 0
X 0 6263610a61	X 0 0
X 1 0a	X 0 0
X 3 63610a0a0a6161	X 0 0
X 1 -	X 0 0
C 0 632e2e61	C 0 0 0
X 0 630a	X 0 0
X 1 0a630a63610a61	X 0 1 1,5
X 0 61	X 0 0
X 3 636161620a62	X 0 0
X 1 62	X 0 0
X 0 630a630a	X 0 0
C 0 5b61625d5b61625d245b612d635d2424	C 0 0 0
X 1 620a63626363	X 0 0
X 1 -	X 0 0
X 2 6361610a626361	X 0 0
X 1 61	X 0 0
X 3 61	X 0 0
X 0 -	X 0 0
C 0 5b5b3d613d5d5d625b5b3d613d5d5d5b612d635d	C 0 0 0
X 0 6162626263	X 0 0
X 1 -	X 0 0
X 0 616263	X 0 0
X 2 630a0a	X 0 0
X 0 610a61616262	X 0 0
X 2 0a	X 0 0
C 0 5b612d635d2b3f	C 0 0 0
X 2 61610a6163	X 0 1 0,1
X 3 62	X 0 1 0,1
X 2 0a	X 0 0
X 0 0a6361	X 0 1 1,2
X 3 6362610a0a6262	X 0 1 0,1
X 2 -	X 0 0
C 0 5b5b3a616c7068613a5d5d5b612d635d7b312c7d7c5b612d635d5b61625d	C 0 0 0
X 0 6162610a62	X 0 1 0,3
X 0 6261630a636162	X 0 1 0,3
X 3 0a0a0a	X 0 0
X 1 610a61	X 0 0
X 2 0a6363	X 0 1 1,3
X 3 0a0a0a0a	X 0 0
C 0 2e2862297c5b5b3d613d5d5d24	C 0 0 1
X 3 61	X 0 0
X 0 -	X 0 0
X 2 0a6361	X 0 0
X 2 6162	X 0 1 0,2 1,2
X 3 616362	X 0 1 1,3 2,3
X 0 0a636261610a63	X 0 1 1,3 2,3
C 0 5b5b3a616c7068613a5d5d5b5e615d7c627c5b5b3d613d5d5d2e5b5b3a616c7068613a5d5d5b5b3d613d5d5d	C 0 0 0
X 0 610a616261	X 0 1 0,2
X 3 -	X 0 0
X 2 62	X 0 1 0,1
X 2 -	X 0 0
X 1 0a0a	X 0 0
X 1 6363	X 0 1 0,2
C 0 5b612d635d622b3f7c635b5b3d613d5d5d	C 0 0 0
X 2 6162630a6262	X 0 1 0,2
X 0 -	X 0 0
X 3 63	X 0 0
X 0 0a	X 0 0
X 2 0a626263	X 0 1 1,3
X 0 62616261	X 0 1 1,3
C 0 285b5b3d613d5d5d5b612d635d5b5b3a616c7068613a5d5d297b327d	C 0 0 1
X 3 0a0a63	X 0 0
X 0 63626162626161	X 0 0
X 2 63636163636261	X 0 0
X 0 0a630a63630a61	X 0 0
X 2 62	X 0 0
X 3 610a6163636263	X 0 0
C 0 5b61625d5e5b5b3d613d5d5d5b5b3d613d5d5d	C 0 0 0
X 2 0a6363	X 0 0
X 1 616263630a	X 0 0
X 1 61	X 0 0
X 1 61	X 0 0
X 0 -	X 0 0
X 3 6261610a620a63	X 0 0
C 0 5b5b3a616c7068613a5d5d2e5b5b3d613d5d5d24	C 0 0 0
X 0 0a636262620a62	X 0 0
X 0 -	X 0 0
X 3 62610a6363610a	X 0 0
X 3 6261610a636363	X 0 0
X 2 626363616362	X 0 0
X 0 0a0a6261	X 0 0
C 0 6162617c282862292a297b327d3f	C 0 0 2
X 3 62	X 0 1 0,0 0,0 -1,-1
X 2 610a0a63	X 0 1 0,0 0,0 -1,-1
X 3 0a0a61636362	X 0 1 0,0 0,0 -1,-1
X 0 620a0a0a0a	X 0 1 0,0 0,0 -1,-1
X 1 -	X 0 1 0,0 0,0 -1,-1
X 2 62	X 0 1 0,0 0,0 -1,-1
C 0 5b61625d28625b61625d292b	C 0 0 1
X 3 62620a620a	X 0 0
X 0 6163620a62	X 0 0
X 3 0a636361636363	X 0 0
X 1 620a0a0a630a61	X 0 0
X 1 63626263	X 0 0
X 2 -	X 0 0
C 0 5b61625d627b327d5b5e615d3f	C 0 0 0
X 3 0a	X 0 0
X 2 620a63610a6161	X 0 0
X 2 -	X 0 0
X 3 6361	X 0 0
X 2 0a63616162630a	X 0 0
X 3 0a0a0a6362	X 0 0
C 0 5b5e615d2e5b5b3d613d5d5d5b612d635d	C 0 0 0
X 0 620a6261	X 0 0
X 3 6163636263	X 0 0
X 0 0a6263	X 0 0
X 2 0a63	X 0 0
X 3 630a0a626161	X 0 1 2,6
X 0 610a626162	X 0 1 1,5
C 0 615b61625d5b5e615d7c6161	C 0 0 0
X 0 620a620a	X 0 0
X 3 636262630a0a	X 0 0
X 0 62630a0a6162	X 0 0
X 1 0a0a620a61	X 0 0
X 1 0a0a626162	X 0 0
X 1 0a63636262	X 0 0
C 0 5b5b3a616c7068613a5d5d5b5e615d5b61625d5b5b3d613d5d5d	C 0 0 0
X 3 616361	X 0 0
X 0 610a	X 0 0
X 3 63636161	X 0 1 0,4
X 1 616261	X 0 0
X 0 0a6162	X 0 0
X 2 62	X 0 0
C 0 63	C 0 0 0
X 0 62616361	X 0 1 2,3
X 3 610a6261	X 0 0
X 3 610a636261	X 0 1 2,3
X 0 630a620a630a	X 0 1 0,1
X 1 0a610a61	X 0 0
X 0 6362620a630a	X 0 1 0,1
C 0 615b5b3d613d5d5d5b5b3a616c7068613a5d5d5b5b3a616c7068613a5d5d	C 0 0 0
X 2 630a0a63	X 0 0
X 3 -	X 0 0
X 2 6361626363	X 0 0
X 2 0a630a	X 0 0
X 1 63630a0a62	X 0 0
X 1 6262620a	X 0 0
C 0 5b5b3a616c7068613a5d5d5b612d635d5b5b3d613d5d5d24	C 0 0 0
X 0 0a6263620a6362	X 0 0
X 2 61630a630a630a	X 0 0
X 3 6363620a62	X 0 0
X 1 0a630a	X 0 0
X 0 -	X 0 0
X 2 6363620a0a	X 0 0
C 0 5b61625d5e5b5e615d5b5e615d	C 0 0 0
X 3 62636361630a	X 0 0
X 2 6163626363	X 0 0
X 0 630a6161630a0a	X 0 0
X 0 6163630a6261	X 0 0
X 3 -	X 0 0
X 0 610a620a6262	X 0 0
C 0 615b612d635d625b5b3d613d5d5d2b3f	C 0 0 0
X 0 63	X 0 0
X 1 -	X 0 0
X 0 -	X 0 0
X 3 6361	X 0 0
X 2 6261	X 0 0
X 2 62	X 0 0
C 0 282e5e5b612d635d292a	C 0 0 1
X 2 0a620a61	X 0 1 0,0 -1,-1
X 0 626363	X 0 1 0,0 -1,-1
X 2 0a61616262	X 0 1 0,0 -1,-1
X 2 0a0a0a61616362	X 0 1 0,0 -1,-1
X 1 62	X 0 1 0,0 -1,-1
X 0 636362	X 0 1 0,0 -1,-1
C 0 5b612d635d2b	C 0 0 0
X 1 0a610a6263	X 0 1 1,2
X 1 61636161	X 0 1 0,4
X 0 0a0a630a630a	X 0 1 2,3
X 1 616362	X 0 1 0,3
X 3 -	X 0 0
X 3 62	X 0 1 0,1
C 0 5b61625d7b302c327d3f	C 0 0 0
X 2 0a62630a626161	X 0 1 0,0
X 2 6262	X 0 1 0,0
X 1 630a62	X 0 1 0,0
X 0 -	X 0 1 0,0
X 2 610a6362	X 0 1 0,0
X 0 6362	X 0 1 0,0
C 0 5b612d635d2b	C 0 0 0
X 2 0a61	X 0 1 1,2
X 1 63610a61	X 0 1 0,2
X 0 616162	X 0 1 0,3
X 1 63610a63630a	X 0 1 0,2
X 3 0a63	X 0 1 1,2
X 1 -	X 0 0
C 0 5b612d635d2e7c5b5b3a616c7068613a5d5d24	C 0 0 0
X 3 0a62636263	X 0 1 1,3
X 0 0a0a61620a0a61	X 0 1 2,4
X 0 6162626362	X 0 1 0,2
X 2 -	X 0 0
X 0 0a626363	X 0 1 1,3
X 2 630a62636261	X 0 1 0,2
C 0 5e5b5b3d613d5d5d5b5b3d613d5d5d7c5b5e615d	C 0 0 0
X 2 0a63630a0a620a	X 0 1 0,1
X 1 0a63616163	X 0 1 0,1
X 3 63620a	X 0 1 0,1
X 2 0a610a63616261	X 0 1 0,1
X 0 620a620a0a0a	X 0 1 0,1
X 3 6261610a630a62	X 0 1 0,1
C 0 63	C 0 0 0
X 1 -	X 0 0
X 1 620a61	X 0 0
X 1 6363	X 0 1 0,1
X 0 63	X 0 1 0,1
X 3 6163	X 0 1 1,2
X 3 62630a62616162	X 0 1 1,2
C 0 5b61625d2e62285b5b3d613d5d5d7c5b61625d293f	C 0 0 1
X 3 62	X 0 0
X 0 6361	X 0 0
X 0 636361	X 0 0
X 2 -	X 0 0
X 2 6362	X 0 0
X 1 -	X 0 0
C 0 282e297b302c327d7c2861292a7c285b61625d61293f3f	C 0 0 3
X 3 6263	X 0 1 0,2 1,2 -1,-1 -1,-1
X 0 6261616262	X 0 1 0,2 1,2 -1,-1 -1,-1
X 1 0a0a626162	X 0 1 0,2 1,2 -1,-1 -1,-1
X 1 61636262	X 0 1 0,2 1,2 -1,-1 -1,-1
X 2 6161630a616161	X 0 1 0,2 1,2 -1,-1 -1,-1
X 0 62	X 0 1 0,1 0,1 -1,-1 -1,-1
C 0 5b5b3a616c7068613a5d5d7b312c7d24	C 0 0 0
X 1 61	X 0 1 0,1
X 0 6361626362	X 0 1 0,5
X 2 63620a636263	X 0 0
X 2 62	X 0 0
X 1 616363636261	X 0 1 0,6
X 3 610a636361	X 0 0
C 0 5e5b5b3a616c7068613a5d5d615b5b3a616c7068613a5d5d7c2e612e	C 0 0 0
X 1 61	X 0 0
X 0 6161636361	X 0 1 0,3
X 1 636363610a6361	X 0 1 2,5
X 3 62620a626163	X 0 1 3,6
X 3 0a610a616361	X 0 1 0,3
X 0 630a0a6163	X 0 1 2,5
C 0 635b612d635d7c5b5b3d613d5d5d5b5b3d613d5d5d24	C 0 0 0
X 1 -	X 0 0
X 1 610a61	X 0 0
X 0 6161630a63	X 0 0
X 2 6262	X 0 0
X 2 63620a62620a	X 0 1 0,2
X 0 0a0a61	X 0 0
C 0 5e2e5b5b3d613d5d5d5b61625d	C 0 0 0
X 1 6163	X 0 0
X 1 0a636262	X 0 0
X 2 0a6162	X 0 1 0,3
X 1 -	X 0 0
X 0 630a0a6363	X 0 0
X 1 0a62636361	X 0 0
C 0 635b612d635d7c2e2e5b5e615d5b5b3d613d5d5d61	C 0 0 0
X 2 61	X 0 0
X 3 61616161	X 0 0
X 1 61	X 0 0
X 1 626262	X 0 0
X 3 -	X 0 0
X 3 63610a6361620a	X 0 1 0,2
C 0 5b61625d7b327d3f5b5b3a616c7068613a5d5d5b5b3d613d5d5d24	C 0 0 0
X 0 610a6162	X 0 0
X 1 620a	X 0 0
X 1 -	X 0 0
X 2 0a	X 0 0
X 2 0a63620a61620a	X 0 0
X 1 616363620a	X 0 0
C 0 5b5b3d613d5d5d5b5b3d613d5d5d285b612d635d297b327d	C 0 0 1
X 3 0a626163636361	X 0 0
X 2 0a610a62	X 0 0
X 3 0a610a61	X 0 0
X 0 62636162	X 0 0
X 1 0a0a0a61630a63	X 0 0
X 1 63610a	X 0 0
C 0 5e5b5e615d6361	C 0 0 0
X 1 -	X 0 0
X 3 0a610a	X 0 0
X 1 6163626363	X 0 0
X 2 0a	X 0 0
X 3 0a626363	X 0 0
X 0 6262620a6161	X 0 0
C 0 5e28285b5b3d613d5d5d292b29	C 0 0 2
X 2 0a62	X 0 0
X 0 -	X 0 0
X 3 -	X 0 0
X 2 0a0a616162	X 0 0
X 0 63630a	X 0 0
X 1 6163	X 0 0
C 0 5b5b3a616c7068613a5d5d612e24	C 0 0 0
X 0 62636361	X 0 0
X 3 -	X 0 0
X 0 61620a6263	X 0 0
X 2 63620a61620a	X 0 0
X 1 6362630a63	X 0 0
X 1 620a6161	X 0 0
C 0 5b5b3d613d5d5d5e2e61	C 0 0 0
X 2 0a0a62610a61	X 0 0
X 3 62616161	X 0 0
X 1 6261	X 0 0
X 2 6163616363620a	X 0 0
X 1 -	X 0 0
X 1 -	X 0 0
C 0 5b612d635d2b	C 0 0 0
X 1 626161	X 0 1 0,3
X 3 636262	X 0 1 0,3
X 0 0a0a6263	X 0 1 2,4
X 0 -	X 0 0
X 0 63626361	X 0 1 0,4
X 0 63630a	X 0 1 0,2
C 0 5b5b3d613d5d5d5b61625d5e62	C 0 0 0
X 1 62620a6261630a	X 0 0
X 0 6262616261	X 0 0
X 0 62	X 0 0
X 1 0a61610a616161	X 0 0
X 1 61	X 0 0
X 3 63630a620a0a	X 0 0
C 0 5b5b3a616c7068613a5d5d7b302c327d7c5b5b3a616c7068613a5d5d2424	C 0 0 0
X 2 610a0a	X 0 1 0,1
X 0 6262	X 0 1 0,2
X 1 610a0a61	X 0 1 0,1
X 0 6163	X 0 1 0,2
X 3 0a636362	X 0 1 0,0
X 0 62	X 0 1 0,1
C 0 5b5b3a616c7068613a5d5d627c5b5b3d613d5d5d245b612d635d5b5b3a616c7068613a5d5d7c2e	C 0 0 0
X 3 0a	X 0 1 0,1
X 2 616161	X 0 1 0,1
X 2 630a63	X 0 1 0,1
X 2 0a0a620a63	X 0 1 0,1
X 1 -	X 0 0
X 1 0a630a0a610a63	X 0 1 0,1
C 0 28285e5b5b3d613d5d5d297b312c7d3f297b302c327d3f	C 0 0 2
X 2 63620a0a0a	X 0 1 0,0 -1,-1 -1,-1
X 0 630a63	X 0 1 0,0 -1,-1 -1,-1
X 1 636262636161	X 0 1 0,0 -1,-1 -1,-1
X 2 -	X 0 1 0,0 -1,-1 -1,-1
X 0 626162616263	X 0 1 0,0 -1,-1 -1,-1
X 3 62610a	X 0 1 0,0 -1,-1 -1,-1
C 0 5b5e615d635b5e615d24	C 0 0 0
X 2 -	X 0 0
X 0 63636162	X 0 0
X 2 610a	X 0 0
X 2 6161610a	X 0 0
X 1 610a0a0a	X 0 0
X 0 0a63616161	X 0 0
C 0 5b61625d285e5b5b3d613d5d5d293f	C 0 0 1
X 0 636161610a	X 0 1 1,2 -1,-1
X 1 0a6162	X 0 1 1,2 -1,-1
X 1 610a6161	X 0 1 0,1 -1,-1
X 2 -	X 0 0
X 0 6362630a62	X 0 1 1,2 -1,-1
X 3 620a620a61	X 0 1 0,1 -1,-1
C 0 2e5b5b3a616c7068613a5d5d7c5b5e615d247c2e5b612d635d5b5b3a616c7068613a5d5d	C 0 0 0
X 1 -	X 0 0
X 2 0a610a6162	X 0 1 0,2
X 3 62626163	X 0 1 0,3
X 3 0a	X 0 0
X 0 6262636363	X 0 1 0,3
X 2 62	X 0 0
C 0 2e612b2e24	C 0 0 0
X 1 63616363	X 0 0
X 3 6263620a0a61	X 0 0
X 1 630a636363	X 0 0
X 3 6262	X 0 0
X 1 63630a	X 0 0
X 1 6361610a0a610a	X 0 1 4,7
C 0 5b612d635d2e2a3f5b612d635d5b5b3a616c7068613a5d5d	C 0 0 0
X 2 630a0a0a0a0a	X 0 0
X 0 63620a636161	X 0 1 0,5
X 2 63	X 0 0
X 0 6361610a	X 0 1 0,3
X 3 62626361630a	X 0 1 0,3
X 3 6161	X 0 0
C 0 5e5b5e615d5b5b3a616c7068613a5d5d7c5b61625d62	C 0 0 0
X 1 61616261616161	X 0 1 1,3
X 1 626263	X 0 1 0,2
X 1 6263610a	X 0 0
X 3 -	X 0 0
X 0 0a636161	X 0 1 0,2
X 3 6162620a61	X 0 1 0,2
C 0 5e285b612d635d5b5b3a616c7068613a5d5d292b	C 0 0 1
X 1 6263620a0a63	X 0 0
X 3 0a6263	X 0 0
X 0 610a630a	X 0 0
X 0 0a630a620a	X 0 0
X 2 630a6363630a	X 0 0
X 1 62630a0a	X 0 0
C 0 28282e292a297b312c7d3f24	C 0 0 2
X 3 610a6161	X 0 0
X 1 62620a62616263	X 0 1 0,7 6,7 6,7
X 0 0a6162616162	X 0 1 0,6 5,6 5,6
X 1 0a6261	X 0 1 0,3 2,3 2,3
X 2 6263616361	X 0 0
X 2 -	X 0 0
C 0 5e5b612d635d6324	C 0 0 0
X 1 6362626163	X 0 0
X 3 636363620a	X 0 0
X 0 6163	X 0 1 0,2
X 0 620a	X 0 0
X 2 -	X 0 0
X 2 -	X 0 0
C 0 635b61625d2e6124	C 0 0 0
X 2 -	X 0 0
X 1 -	X 0 0
X 0 61610a	X 0 0
X 3 0a63610a62	X 0 0
X 1 630a0a0a6262	X 0 0
X 1 620a6263620a62	X 0 0
C 0 5e5e2e5b612d635d	C 0 0 0
X 3 0a	X 0 0
X 0 6263	X 0 1 0,2
X 2 616263616261	X 0 1 0,2
X 0 610a0a0a636263	X 0 0
X 1 63636361620a62	X 0 0
X 1 -	X 0 0
C 0 625b5b3d613d5d5d5b61625d5b5b3d613d5d5d5b5b3a616c7068613a5d5d	C 0 0 0
X 2 63630a636361	X 0 0
X 2 61620a610a0a	X 0 0
X 1 6161	X 0 0
X 2 6261610a	X 0 0
X 3 620a	X 0 0
X 0 61626163616262	X 0 0
C 0 5b5b3d613d5d5d5b5b3a616c7068613a5d5d5b5e615d24	C 0 0 0
X 1 63630a63	X 0 0
X 2 61636263	X 0 0
